"paroxetine";130;"paxil";"paroxetine";"ssri";"depression";"doctor";"medication";"doctor";"prescribed";"disorder";"month";"attack";"pill";"taking";"week";"cr";"taking";"week";"symptom";"mg";"withdrawal";"side";"year";"problem";"happy";"panic";"daily";"psychiatrist";"worse";"dose";"work";"ago";"prescription";"antidepressant";"sleep";"normal";"social";"help";"dosage";"severe";"didn";"don";"since";"due";"stopped";"mood";"noticed";"taken";"anti";"non";"ve";"school";"ocd";"med";"turkey";"mom";"anxious";"serotonin";"awake";"drug";"deal";"depressant";"give";"life";"recreational";"without";"horrible";"became";"brain";"alcohol";"am";"family";"day";"bed";"high";"increased";"stop";"take";"bad";"wasn";"manic";"crazy";"started";"same";"morning";"currently";"level";"she";"being";"supposed";"person";"early";"cold";"outgoing";"woke";"going";"le";"mental";"always";"waking";"better"
"venlafaxine";128;"effexor";"xr";"depression";"venlafaxine";"med";"symptom";"daily";"withdrawal";"anxiety";"ssri";"medication";"prescribed";"antidepressant";"month";"daily";"benzo";"dosage";"depressed";"depressant";"shock";"psychiatrist";"side";"anti";"disorder";"dose";"quit";"help";"wellbutrin";"prozac";"increased";"year";"dizziness";"problem";"mg";"cause";"electric";"pill";"since";"prescribe";"caused";"turkey";"suicidal";"doc";"attack";"diagnosed";"ha";"ve";"medicine";"suicide";"better";"without";"severe";"panic";"lost";"currently";"dizzy";"having";"prescription";"appetite";"drug";"orgasm";"working";"couldn";"don";"mood";"however";"fact";"alcohol";"morning";"depressive";"noticed";"major";"negative";"therapy";"worse";"may";"sleep";"gave";"zoloft";"withdrawl";"period";"helped";"writing";"able";"result";"brain";"worked";"several";"nausea";"insomnia";"manic";"wean";"change";"stopped";"life";"tolerance";"decreased";"well";"than";"need"
"clonazepam";128;"clonazepam";"klonopin";"mg";"anxiety";"prescribed";"pill";"brew";"benzos";"xanax";"prescription";"help";"taking";"dos";"alcohol";"month";"boil";"liquid";"especially";"dose";"evening";"medication";"similar";"depression";"doctor";"sleep";"problem";"mood";"memory";"asleep";"report";"work";"valium";"finally";"side";"almost";"hard";"benzodiazepine";"substance";"taken";"shit";"away";"ll";"symptom";"ve";"needed";"severe";"don";"drug";"somehow";"sure";"may";"nice";"such";"ago";"why";"woke";"two";"fact";"state";"bit";"doing";"week";"increase";"take";"panic";"pretty";"high";"euphoria";"home";"mdma";"three";"lower";"without";"bottle";"long";"give";"combination";"am";"night";"attack";"slight";"fall";"either";"ingested";"kick";"certain";"well";"their";"several";"great";"decide";"keep";"found";"immediately";"definitely";"another";"ha";"year";"except";"though"
"mimosa";128;"mimosa";"hostilis";"rue";"syrian";"ayahuasca";"bark";"supplement";"dmt";"boiled";"lemon";"root";"maoi";"purge";"harmala";"juice";"stomach";"sleep";"drank";"boiling";"rootbark";"cup";"grinder";"tea";"added";"seed";"filtered";"caapi";"peganum";"pot";"preparation";"strained";"gram";"nausea";"plant";"coffee";"water";"vomit";"prepared";"drink";"taste";"mixture";"drinking";"ground";"poured";"purging";"material";"stomach";"color";"visuals";"recipe";"bitter";"extraction";"reduced";"part";"vine";"closed";"used";"combined";"process";"moment";"container";"placed";"amount";"intense";"powder";"half";"both";"purple";"attempt";"extract";"vision";"matter";"here";"inside";"universe";"sit";"threw";"put";"banisteriopsis";"must";"quickly";"light";"whole";"many";"mimosahuasca";"end";"total";"may";"third";"spirit";"cool";"repeated";"dry";"energy";"glass";"full";"deep";"coming";"ready";"physical"
"tryptophan";120;"htp";"serotonin";"5htp";"mdma";"vitamin";"mood";"aid";"capsule";"pill";"combination";"taking";"normally";"mg";"notice";"le";"awake";"bed";"aid";"tired";"dose";"ssri";"usual";"usually";"taken";"depression";"week";"appetite";"better";"report";"definitely";"symptom";"tryptophan";"morning";"precursor";"substance";"month";"daily";"probably";"ve";"however";"awake";"food";"help";"store";"eat";"general";"having";"nice";"noticed";"certain";"without";"b6";"previous";"might";"since";"amount";"ingested";"don";"sure";"slightly";"earlier";"should";"half";"mild";"ate";"melatonin";"desire";"tolerance";"great";"give";"note";"didn";"seem";"nausea";"same";"quite";"sometimes";"almost";"dos";"new";"increase";"roll";"increased";"ha";"somewhat";"seems";"find";"normal";"rolling";"found";"extremely";"both";"especially";"high";"need";"well";"warm";"asleep";"syndrome";"party"
"melatonin";119;"melatonin";"dream";"vivid";"sleep";"asleep";"sleeping";"dose";"waking";"lucid";"valerian";"dreaming";"morning";"tablet";"woke";"groggy";"mg";"scale";"taking";"vitamin";"wake";"help";"usually";"slept";"pill";"mg";"falling";"tired";"bottle";"night";"week";"b6";"fall";"insomnia";"combination";"result";"sleepy";"problem";"ve";"use";"normally";"dose";"remember";"htp";"cannabis";"without";"side";"drowsiness";"quite";"early";"recently";"refreshed";"substance";"found";"work";"several";"interesting";"during";"fell";"pm";"however";"until";"sublingual";"supplement";"finally";"recall";"noticed";"getting";"state";"within";"using";"long";"store";"last";"taken";"take";"bit";"le";"odd";"took";"whether";"better";"similar";"staying";"each";"decided";"due";"previous";"experienced";"mild";"hangover";"root";"report";"month";"extremely";"actually";"next";"suppose";"used";"most";"believe"
"5meo_amt";115;"amt";"meo";"visuals";"chemical";"tripping";"nausea";"stimulant";"dosed";"decide";"headache";"substance";"puke";"trip";"stomach";"acid";"definitely";"slight";"research";"everywhere";"puking";"vomiting";"tracer";"sleep";"bathroom";"visual";"alpha";"pattern";"dosing";"morning";"report";"slight";"ingested";"fine";"watched";"diarrhea";"bad";"dos";"ever";"house";"lot";"worth";"30am";"watching";"extremely";"start";"yet";"powder";"trail";"vomit";"will";"experienced";"speedy";"capsule";"better";"taken";"finally";"drive";"shit";"eaten";"intense";"try";"peak";"asleep";"coming";"music";"measured";"kick";"find";"especially";"didnt";"45pm";"insane";"fun";"want";"keep";"pm";"wake";"lsd";"help";"snorted";"movie";"put";"pretty";"getting";"proof";"him";"normal";"wall";"leave";"taking";"going";"tell";"his";"he";"move";"kind";"dissolved";"come";"drug";"though"
"methylone";113;"methylone";"mdma";"stimulation";"alert";"euphoria";"comedown";"amphetamine";"jaw";"similar";"dose";"seems";"substance";"setting";"report";"nice";"alertness";"coffee";"chemical";"2c";"psychedelic";"dos";"mood";"heart";"le";"energy";"sleep";"enjoying";"bk";"orally";"oral";"enjoyable";"mg";"amphetamine";"interesting";"music";"pleasant";"both";"perhaps";"rate";"empathy";"positive";"seem";"certainly";"clear";"between";"duration";"social";"evening";"slightly";"may";"dosage";"euphoric";"stimulated";"comfortable";"however";"deep";"last";"tired";"stuff";"short";"ha";"without";"initial";"conversation";"rush";"warm";"usually";"state";"experienced";"rather";"decide";"couple";"self";"lack";"need";"wasnt";"case";"negative";"come";"quite";"taken";"larger";"mild";"therapeutic";"redose";"talk";"personal";"normally";"listening";"none";"surprised";"within";"end";"doe";"own";"due";"fun";"psychedelics";"somewhat";"clenching"
"modafinil";109;"modafinil";"provigil";"narcolepsy";"stimulant";"awake";"sleepiness";"baking";"caffeine";"prescribed";"wakefulness";"ritalin";"pill";"concentration";"work";"tired";"nausea";"pestle";"focus";"mg";"sleep";"tablet";"daily";"doe";"taking";"prescription";"stay";"alert";"fatigue";"ability";"problem";"doctor";"le";"side";"dose";"depression";"without";"adderall";"study";"euphoria";"usually";"sleeping";"morning";"improved";"seems";"attention";"ve";"diagnosed";"mood";"keep";"doesn";"nap";"year";"medication";"taken";"task";"read";"headache";"term";"appetite";"rate";"seem";"add";"normal";"often";"prescribe";"energy";"increased";"symptom";"fog";"excessive";"college";"generally";"jittery";"tiredness";"tolerance";"psychiatrist";"help";"sleepy";"ha";"usual";"normally";"motivated";"might";"speed";"early";"noticed";"need";"mental";"wear";"least";"rush";"dos";"sometimes";"quite";"euphoric";"motivation";"today";"anxiety";"speedy";"ago"
"anadenanthera";102;"yopo";"anadenanthera";"seed";"snuff";"colubrina";"lime";"smoking";"pan";"peregrina";"mortar";"dmt";"powder";"soda";"mixed";"cebil";"incense";"gram";"crushed";"nose";"bufotenine";"ground";"snorting";"fine";"nostril";"line";"ratio";"popped";"added";"heated";"shell";"brown";"mixture";"snort";"prepared";"toasted";"powdered";"pain";"burning";"oven";"closed";"preparation";"visuals";"calcium";"plant";"placed";"peeled";"burn";"pressure";"removed";"grinder";"limestone";"mix";"colour";"dry";"sinus";"material";"paste";"smoking";"roasted";"blow";"vomit";"quickly";"slight";"method";"painful";"open";"snorted";"lasted";"rue";"second";"harsh";"vision";"intense";"noticeable";"vilca";"try";"amount";"taste";"popcorn";"inside";"salvia";"nasal";"until";"report";"outer";"using";"ayahuasca";"result";"cevs";"eye";"shape";"close";"pattern";"substance";"small";"snuffing";"didnt";"yellow";"remove";"extraction"
"spice_product";102;"spice";"jwh";"product";"k2";"legal";"synthetic";"extract";"blend";"herbal";"brand";"marijuana";"shop";"smoked";"gold";"smoke";"combination";"bottle";"munchies";"stuff";"cannabis";"bowl";"hit";"paranoia";"heart";"weed";"bought";"cannabinoid";"packed";"cannabinoids";"high";"le";"similar";"pipe";"bong";"diamond";"least";"test";"lasted";"overall";"stoned";"alternative";"chemical";"quickly";"head";"stronger";"stop";"package";"enough";"called";"almost";"extremely";"asleep";"second";"illegal";"local";"herb";"state";"problem";"amount";"substance";"maybe";"pinch";"dry";"couldn";"rolled";"focus";"anyone";"completely";"reason";"real";"panic";"pot";"happened";"tried";"finished";"try";"experienced";"fall";"last";"fine";"year";"horrible";"definitely";"week";"bed";"big";"joint";"cigarette";"having";"however";"mouth";"slight";"strong";"different";"intense";"strongest";"use";"eventually";"month";"worst"
"valerian";98;"valerian";"root";"kava";"melatonin";"dream";"herb";"withdrawal";"capsule";"herbal";"sleep";"dreaming";"vivid";"relaxed";"insomnia";"asleep";"pill";"daily";"aid";"pill";"hop";"mg";"woke";"anxiety";"lucid";"slightly";"slept";"taking";"vitamin";"tablet";"bed";"mild";"relaxing";"supplement";"sleepy";"help";"usually";"rested";"sleeping";"awake";"night";"tea";"wake";"taken";"substance";"morning";"probably";"stomach";"tired";"ve";"taste";"least";"don";"side";"also";"result";"st";"drank";"use";"b6";"depression";"past";"brand";"noticed";"dose";"recently";"wort";"week";"great";"intense";"found";"pain";"seems";"last";"dosage";"decided";"calm";"immediately";"control";"experiment";"interesting";"catnip";"calming";"without";"seem";"sure";"type";"slight";"bit";"better";"awoke";"relaxation";"fell";"take";"remembered";"often";"stuff";"isn";"dreamed";"chamomile";"using"
"buprenorphine";98;"suboxone";"buprenorphine";"opiate";"methadone";"heroin";"subutex";"pure";"addict";"naloxone";"addiction";"doctor";"tongue";"sublingual";"oxycontin";"bupe";"vaporize";"high";"clinic";"tablet";"bup";"tolerance";"oxycodone";"prescribed";"treatment";"morphine";"detox";"year";"symptom";"month";"dissolve";"habit";"oxy";"craving";"dose";"under";"using";"hydrocodone";"addicted";"high";"nod";"week";"mg";"receptor";"script";"orange";"pain";"use";"taking";"user";"used";"work";"problem";"sick";"ha";"opioid";"vicodin";"prescribe";"sublingually";"opioids";"without";"doe";"withdrawing";"euphoria";"miracle";"oc";"want";"quit";"injecting";"start";"worse";"ve";"drug";"great";"give";"half";"last";"full";"taken";"life";"will";"help";"plus";"junky";"long";"least";"better";"day";"stuff";"medicine";"office";"job";"clean";"done";"tired";"taper";"appointment";"well";"fine";"am";"now"
"cannabinoids";97;"jwh";"cannabinoid";"chemical";"synthetic";"scale";"smoking";"nootropil";"munchies";"cannabis";"blend";"research";"powder";"milligram";"smoke";"spice";"brain";"focus";"gram";"stoned";"report";"white";"dose";"higher";"pipe";"cp";"smoked";"using";"getting";"vaporization";"slightly";"thc";"weed";"tell";"bowl";"dosing";"vape";"onto";"small";"similar";"vapor";"panic";"mg";"legal";"hit";"attack";"amount";"definitely";"ordered";"heart";"find";"dilation";"vaped";"marijuana";"online";"slow";"coming";"want";"foil";"le";"paranoia";"slight";"normal";"dos";"several";"keep";"may";"already";"trouble";"use";"own";"read";"enough";"substance";"point";"melted";"probably";"food";"fine";"daily";"low";"thinking";"between";"side";"rc";"head";"tiny";"starting";"same";"short";"difficult";"taken";"almost";"least";"last";"difference";"both";"second";"control";"put";"those"
"piracetam";95;"piracetam";"choline";"hydergine";"nootropics";"daily";"increase";"bottle";"dose";"taking";"mdma";"memory";"month";"stimulation";"le";"increased";"drinking";"glass";"subtle";"general";"dos";"clear";"report";"energy";"regimen";"substance";"usual";"visual";"ability";"definitely";"supplement";"combination";"recall";"mg";"regular";"nootropic";"rather";"2c";"need";"change";"seems";"perception";"intensity";"sometimes";"positive";"notice";"clarity";"noticed";"reported";"dosage";"benefit";"between";"read";"cognitive";"however";"music";"seem";"work";"overall";"centrophenoxine";"enhancement";"stimulant";"psychedelic";"tired";"others";"amount";"experiment";"ago";"result";"flow";"mental";"online";"using";"well";"term";"difference";"amphetamine";"mood";"gram";"often";"enhance";"nature";"throughout";"usually";"problem";"rate";"great";"ha";"easily";"morning";"addition";"noticeable";"higher";"hangover";"alcohol";"found";"psychedelics";2400;"love";"physical";"unlike"
"absinthe";95;"absinthe";"wormwood";"sugar";"thujone";"anise";"licorice";"diagnosed";"czech";"shot";"alcohol";"cube";"drink";"drunk";"liquor";"green";"anti";"manic";"absinth";"proof";"recipe";"distillation";"taste";"spoon";"vodka";"drank";"poured";"louche";"brand";"bitter";"ice";"fennel";"milky";"liquid";"wine";"everclear";"flavor";"traditional";"water";"herb";"ingredient";"mixed";"buzz";"fairy";"diluted";"republic";"clear";"absente";"sip";"tasted";"added";"pleasant";"pernod";"fire";"mixture";"warmth";"homemade";"drinkable";"strong";"content";"coriander";"gogh";"europe";"deva";"three";"distillate";"pour";"legal";"different";"nice";"extract";"oz";"ml";"beverage";"definitely";"hangover";"color";"your";"prepared";"party";"sebor";"best";"consumed";"liter";"distilling";"stuff";"european";"orleans";"small";"bitterness";"slightly";"slotted";"mix";"expected";"french";"amount";"light";"smelled";"somewhat";"full";"creative"
"quetiapine";94;"seroquel";"prescribed";"quetiapine";"disorder";"antipsychotic";"bipolar";"extract";"medication";"psychiatrist";"doctor";"psychotic";"pill";"sleep";"mg";"recreational";"smoking";"taste";"sleeping";"drowsy";"taking";"asleep";"anxiety";"depression";"sedative";"tolerance";"daily";"insomnia";"hospital";"polar";"fall";"bi";"episode";"used";"taken";"bed";"medical";"month";"schizophrenia";"mental";"zombie";"wake";"hallucination";"due";"side";"drug";"end";"awake";"dose";"aid";"ve";"benzodiazepine";"start";"week";"these";"morning";"severe";"sedation";"knock";"work";"year";"told";"med";"problem";"shit";"abilify";"doe";"extremely";"fun";"help";"symptom";"dosage";"take";"tired";"don";"woke";"able";"worked";"am";"class";"recreationally";"worst";"bad";"serious";"night";"long";"use";"said";"treatment";"cannabis";"also";"brain";"head";"sometimes";"without";"give";"eventually";"smoking";"given";"he";"low"
"lotus";93;"lotus";"blue";"wine";"flower";"tea";"plant";"tablet";"dried";"caerulea";"alcohol";"gram";"cannabis";"pleasant";"nymphaea";"lily";"diet";"thins";"drank";"salvia";"egyptian";"mild";"petal";"nelumbo";"bowl";"relaxing";"relaxed";"herb";"mix";"bitter";"steeped";"smoked";"smoke";"material";"drink";"nucifera";"mixed";"ordered";"online";"synergy";"opium";"drinking";"bottle";"slightly";"combination";"pipe";"brown";"buzz";"nice";"stoned";"added";"sacred";"marijuana";"cup";"herbal";"dagga";"quite";"mug";"happy";"subtle";"water";"powdered";"synergistic";"sedative";"purchased";"between";"joint";"mixture";"both";"opiate";"kratom";"weed";"give";"result";"relaxation";"resin";"hypnotic";"seems";"harsh";"leaf";"euphoric";"doe";"sedation";"calm";"use";"warm";"boil";"baseline";"mood";"tried";"mj";"similar";"however";"interested";"vendor";"bit";"sugar";"beer";"hot";"half";"increase"
"ephedrine";93;"ephedrine";"caffeine";"ephedra";"pseudoephedrine";"pill";"heart";"singing";"energy";"awake";"class";"stimulant";"tired";"drinking";"mg";"usually";"purging";"energy";"stay";"dxm";"jittery";"bought";"scalp";"sleep";"headache";"taking";"store";"morning";"combination";"keep";"sudafed";"nausea";"muscle";"last";"bottle";"should";"asleep";"however";"working";"reason";"eat";"coffee";"need";"without";"noticed";"read";"don";"ve";"dos";"alcohol";"sick";"bed";"popped";"able";"write";"gas";"pretty";"help";"wasn";"stop";"didn";"home";"getting";"cold";"normal";"slept";"couldn";"start";"eventually";"work";"dose";"entire";"two";"three";"guaifenesin";"lower";"well";"maybe";"dry";"probably";"stomach";"body";"woke";"couple";"anything";"few";"week";"later";"sensation";"night";"decide";"hangover";"bad";"having";"substance";"problem";"go";"sweating";"crash";"generic";"jacket"
"ayahuasca";92;"ayahuasca";"ceremony";"shaman";"purge";"brew";"healing";"pill";"purged";"spirit";"sing";"vomiting";"song";"beautiful";"surrender";"drank";"treatment";"week";"amazon";"session";"love";"sang";"drink";"liquid";"sacred";"icaros";"soul";"vomit";"ritual";"space";"heal";"vine";"moment";"plant";"peru";"peruvian";"cup";"strong";"understood";"spiritual";"daime";"universe";"bucket";"earth";"jungle";"outside";"beyond";"child";"human";"sound";"chanting";"mother";"prayer";"aya";"group";"woman";"others";"teach";"darkness";"drinking";"personal";"rattle";"connected";"power";"journey";"yet";"medicine";"saw";"help";"inside";"hand";"own";"word";"death";"vision";"deep";"their";"santo";"thanked";"animal";"circle";"cleansing";"along";"ego";"god";"indeed";"self";"arrived";"believe";"asked";"rather";"realized";"our";"ask";"together";"sat";"dark";"level";"giving";"teaching";"needed"
"sertraline";90;"zoloft";"ssri";"sertraline";"daily";"depression";"mg";"stimulant";"psychiatrist";"depressed";"symptom";"taking";"doctor";"depressant";"anxiety";"year";"nose";"urge";"taken";"month";"sleep";"attack";"always";"wellbutrin";"prescribed";"noticed";"bad";"either";"panic";"everyone";"until";"anti";"she";"able";"combination";"antidepressant";"later";"started";"weird";"quite";"every";"wrong";"whole";"began";"however";"didn";"wasn";"medication";"he";"diagnosed";"school";"serotonin";"help";"since";"because";"couldn";"night";"am";"come";"else";"put";"tired";"day";"side";"don";"conclusion";"seemed";"prescription";"parent";"mixing";"without";"right";"didnt";"hospital";"almost";"take";"anything";"trying";"continued";"want";"went";"lsd";"ha";"decided";"read";"home";"drug";"normally";"never";"smoked";"racing";"though";"woke";"try";"think";"here";"worse";"start";"once";"said";"bit"
"4_methylmethcathinone";90;"mephedrone";"mdma";"methylmethcathinone";"comedown";"methylone";"redose";"tea";"euphoria";"cocaine";"meph";"euphoric";"snorted";"line";"legal";"chemical";"result";"sleep";"insufflated";"rush";"amphetamine";"report";"powder";"rate";"snorting";"pupil";"party";"dose";"addictive";"research";"gram";"moreish";"jaw";"bomb";"similar";"gurning";"scale";"clenching";"slightly";"nice";"quickly";"speed";"redosing";"snort";"heart";"uk";"short";"desire";"lack";"substance";"conversation";"despite";"whilst";"mmc";"small";"easy";"peak";"mood";"ecstasy";"quite";"slight";"dosing";"dance";"seems";"orally";"conclusion";"burn";"stimulation";"arrived";"sleep";"initial";"due";"content";"coke";"definitely";"great";"dos";"strong";"increased";"amount";"may";"music";"drinking";"dilated";"worse";"enjoyed";"hope";"start";"drink";"coming";"notice";"fine";"smell";"setting";"such";"beer";"nostril";"home";"taste";"supply";"certainly"
"calea_zacatechichi";89;"calea";"zacatechichi";"dream";"dreaming";"herb";"lucid";"paracetamol";"bitter";"vivid";"recall";"smoked";"plant";"woke";"leaf";"taste";"analgesic";"euphoric";"bed";"tasting";"waking";"gram";"joint";"honey";"detail";"remember";"bowl";"smoking";"ounce";"cup";"realistic";"awoke";"asleep";"extract";"capsule";"induce";"smoke";"tasted";"detailed";"rolled";"dreamed";"ordered";"simmered";"drank";"water";"herbal";"clarity";"morning";"sleeping";"try";"smoker";"salvia";"added";"maybe";"flower";"auditory";"using";"night";"drinking";"relaxed";"fell";"stuff";"actually";"prepared";"awake";"pipe";"believe";"pleasant";"may";"clear";"bitterness";"ve";"noticed";"relaxation";"mild";"mixed";"lucidity";"work";"large";"future";"bought";"notable";"strange";"quite";"linear";"report";"week";"several";"seemed";"long";"reported";"wake";"used";"cannabis";"expected";"boil";"filled";"once";"use";"least";"remembered"
